Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","516","Namibie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.930968","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","19.51779","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","17.930968","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","19.51779","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-13.723312","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","7.676156","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","7.059631","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","7.676156","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","7.059631","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.908945","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","12.220043","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","12.473961","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","12.220043","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","12.473961","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","-1.647454","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","3","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","29.497135","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","29.497135","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","29.497135","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","29.497135","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-12.221897","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.378466","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.227863","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.378466","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.227863","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.14965","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","18.112944","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","18.986355","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","18.112944","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","18.986355","E","Valeur estimée",""
"MK","Indicateurs macro","520","Nauru","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","-1.729178","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","8.977279","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","30.575436","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","32.965194","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","30.575436","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","32.965194","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","23.082668","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","23.699548","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","25.461339","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","23.699548","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","25.461339","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","5.174728","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.855674","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.173507","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.855674","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","5.173507","E","Valeur estimée",""
"MK","Indicateurs macro","524","Népal","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","16.826983","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","4.631208","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","26.761357","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","27.683392","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","26.761357","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","27.683392","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","2.054179","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","14.996409","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","16.851876","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","14.996409","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","16.851876","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","9.204253","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","13.64253","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","13.837606","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","13.64253","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","13.837606","E","Valeur estimée",""
"MK","Indicateurs macro","558","Nicaragua","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.857372","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","5.00136","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.795075","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","25.42845","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","25.795075","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","25.42845","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-0.154004","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","35.816863","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","36.084121","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","35.816863","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","36.084121","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","5.410156","E","Valeur estimée",""
"MK","Indicateurs macro","562","Niger","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","7.567785","E","Valeur estimée",""
